"Mod name","Registry name","Item ID","Display name"
"Abyssal Decor","abyssal_decor:moldy_sprouts",12694,"Moldy Sprouts"
"Abyssal Decor","abyssal_decor:moldy_stalk_bottom",12934,"Moldy Stalk Bottom"
"Abyssal Decor","abyssal_decor:moldy_stalk_inactive",12935,"Moldy Stalk Top"
"Abyssal Decor","abyssal_decor:moldy_stalk_mid",12933,"Moldy Stalk Mid"
"Abyssal Decor","abyssal_decor:moldy_stalk_solo",12693,"Moldy Stalk"
"Abyssal Decor","abyssal_decor:moldy_stalk_upper",12932,"Moldy Stalk Top"
"Abyssal Decor","abyssal_decor:moldy_stalks",12699,"Moldy Feathers"
"Abyssal Decor","abyssal_decor:moldy_starstone",12702,"Moldy Starstone"
"Abyssal Decor","abyssal_decor:mossy_cinnamon_shingle_slab",12777,"Mossy Cinnamon Shingle Slab"
"Abyssal Decor","abyssal_decor:mossy_cinnamon_shingle_stairs",12778,"Mossy Cinnamon Shingle Stairs"
"Abyssal Decor","abyssal_decor:mossy_cinnamon_shingles",12776,"Mossy Cinnamon Shingles"
"Abyssal Decor","abyssal_decor:mossy_mixed_bricks",12511,"Mossy Mixed Bricks"
"Abyssal Decor","abyssal_decor:mossy_mixed_bricks_2",12955,"Mossy Mixed Bricks"
"Abyssal Decor","abyssal_decor:mossy_mixed_bricks_3",12956,"Mossy Mixed Bricks"
"Abyssal Decor","abyssal_decor:mossy_mixed_bricks_4",12957,"Mossy Mixed Bricks"
"Abyssal Decor","abyssal_decor:mossy_stone_trapdoor",12514,"Mossy Stone Trapdoor"
"Abyssal Decor","abyssal_decor:muckroot",12952,"Muckroot"
"Abyssal Decor","abyssal_decor:muckroot_2",12953,"Muckroot"
"Abyssal Decor","abyssal_decor:muckroot_3",12954,"Muckroot"
"Abyssal Decor","abyssal_decor:muckroot_item",12401,"Muckroot"
"Abyssal Decor","abyssal_decor:muckroot_soup",12403,"Muckroot Soup"
"Abyssal Decor","abyssal_decor:netted_eye",12584,"Netted Serpent's Eye"
"Abyssal Decor","abyssal_decor:nithing_bottom",12439,"Nithing Pole"
"Abyssal Decor","abyssal_decor:nithing_top",12924,"Nithing"
"Abyssal Decor","abyssal_decor:orange_wallpaper",12652,"Orange Wallpaper"
"Abyssal Decor","abyssal_decor:ornate_dull_iron_bars",12534,"Ornate Dull Iron Bars"
"Abyssal Decor","abyssal_decor:ornate_iron_bars",12519,"Ornate Iron Bars"
"Abyssal Decor","abyssal_decor:ornate_seabrass_bars",12619,"Ornate Seabrass Bars"
"Abyssal Decor","abyssal_decor:ornate_stone_trapdoor",12515,"Ornate Stone Trapdoor"
"Abyssal Decor","abyssal_decor:paper_stack",12719,"Paper Stack"
"Abyssal Decor","abyssal_decor:pearl_brick_slab",12478,"Pearl Brick Slab"
"Abyssal Decor","abyssal_decor:pearl_brick_stairs",12479,"Pearl Brick Stairs"
"Abyssal Decor","abyssal_decor:pearl_brick_wall",12480,"Pearl Brick Wall"
"Abyssal Decor","abyssal_decor:pearl_bricks",12477,"Pearl Bricks"
"Abyssal Decor","abyssal_decor:pearl_slab",12474,"Pearl Slab"
"Abyssal Decor","abyssal_decor:pearl_stairs",12475,"Pearl Stairs"
"Abyssal Decor","abyssal_decor:pearl_wall",12476,"Pearl Wall"
"Abyssal Decor","abyssal_decor:pearly_bars_bottom",12888,"Pearly Bars Bottom"
"Abyssal Decor","abyssal_decor:pearly_bars_mid",12887,"Pearly Bars Mid"
"Abyssal Decor","abyssal_decor:pearly_bars_solo",12487,"Pearly Bars"
"Abyssal Decor","abyssal_decor:pearly_bars_upper",12886,"Pearly Bars Top"
"Abyssal Decor","abyssal_decor:pearly_glass_block",12498,"Pearlyglass Block"
"Abyssal Decor","abyssal_decor:pearly_glass_block_azure",12500,"Azure Pearlyglass Block"
"Abyssal Decor","abyssal_decor:pearly_glass_block_blackwood",12503,"Blackwood Pearlyglass Block"
"Abyssal Decor","abyssal_decor:pearly_glass_block_sunny",12499,"Sunny Pearlyglass Block"
"Abyssal Decor","abyssal_decor:pearly_glass_block_verdant",12501,"Verdant Pearlyglass Block"
"Abyssal Decor","abyssal_decor:pearly_glass_block_whitewood",12502,"Whitewood Pearlyglass Block"
"Abyssal Decor","abyssal_decor:pearly_glass_pane",12504,"Pearlyglass Pane"
"Abyssal Decor","abyssal_decor:pearly_glass_pane_azure",12506,"Azure Pearlyglass Pane"
"Abyssal Decor","abyssal_decor:pearly_glass_pane_blackwood",12509,"Blackwood Pearlyglass Pane"
"Abyssal Decor","abyssal_decor:pearly_glass_pane_sunny",12505,"Sunny Pearlyglass Pane"
"Abyssal Decor","abyssal_decor:pearly_glass_pane_verdant",12507,"Sunny Pearlyglass Pane"
"Abyssal Decor","abyssal_decor:pearly_glass_pane_whitewood",12508,"Whitewood Pearlyglass Pane"
"Abyssal Decor","abyssal_decor:pink_wallpaper",12661,"Pink Wallpaper"
"Abyssal Decor","abyssal_decor:pitchglass",12688,"Pitchglass"
"Abyssal Decor","abyssal_decor:pitchglass_pane",12689,"Pitchglass Pane"
"Abyssal Decor","abyssal_decor:placed_heart_o_sea",12820,"PlacedHeartOSea"
"Abyssal Decor","abyssal_decor:polished_blood_coral",12542,"Polished Blood Coral"
"Abyssal Decor","abyssal_decor:polished_blood_coral_slab",12553,"Polished Blood Coral Slab"
"Abyssal Decor","abyssal_decor:polished_blood_coral_stairs",12554,"Polished Blood Coral Stair"
"Abyssal Decor","abyssal_decor:polished_blood_coral_wall",12555,"Polished Blood Coral Slab"
"Abyssal Decor","abyssal_decor:polished_echo_shard_block",12749,"Polished Block of Echo Shard"
"Abyssal Decor","abyssal_decor:polished_effervescence",12795,"Polished Effervescence"
"Abyssal Decor","abyssal_decor:polished_jade",12563,"Polished Jade"
"Abyssal Decor","abyssal_decor:polished_starstone",12669,"Polished Starstone"
"Abyssal Decor","abyssal_decor:polished_starstone_slab",12671,"Polished Starstone Slab"
"Abyssal Decor","abyssal_decor:polished_starstone_stairs",12670,"Polished Starstone Stairs"
"Abyssal Decor","abyssal_decor:polished_starstone_wall",12672,"Polished Starstone Wall"
"Abyssal Decor","abyssal_decor:popped_spidercorn",12793,"Popped Spidercorn"
"Abyssal Decor","abyssal_decor:porous_mold",12704,"Porous Mold"
"Abyssal Decor","abyssal_decor:post_vines",12392,"Post Vines"
"Abyssal Decor","abyssal_decor:powered_industrial_lever",12929,"Insulated Lever"
"Abyssal Decor","abyssal_decor:prismarine_crystal_pane",12444,"Prismarine Crystal Pane"
"Abyssal Decor","abyssal_decor:quartz_bone",12568,"Quartz Bone"
"Abyssal Decor","abyssal_decor:quartz_lamp_item",12424,"Quartz Lamp"
"Abyssal Decor","abyssal_decor:rainbow_1",12432,"Rainbow Lamp"
"Abyssal Decor","abyssal_decor:raw_seabrass",12596,"Raw Seabrass"
"Abyssal Decor","abyssal_decor:raw_seabrass_block",12597,"Raw Seabrass Block"
"Abyssal Decor","abyssal_decor:red_wallpaper",12651,"Red Wallpaper"
"Abyssal Decor","abyssal_decor:ribbed_veins",12581,"Ribbed Serpent Veins"
"Abyssal Decor","abyssal_decor:ripe_bog_apple",12921,"Ripe Bog Apple"
"Abyssal Decor","abyssal_decor:riveted_deepbronze",12626,"Riveted Deepbronze"
"Abyssal Decor","abyssal_decor:riveted_deepbronze_slab",12642,"Riveted Deepbronze Slab"
"Abyssal Decor","abyssal_decor:riveted_deepbronze_stairs",12641,"Riveted Deepbronze Stairs"
"Abyssal Decor","abyssal_decor:riveted_deepbronze_wall",12643,"Riveted Deepbronze Wall"
"Abyssal Decor","abyssal_decor:riveted_seabrass",12601,"Riveted Seabrass"
"Abyssal Decor","abyssal_decor:rivited_seabrass_slab",12610,"Rivited Seabrass Slab"
"Abyssal Decor","abyssal_decor:rough_blood_coral",12545,"Rough Blood Coral"
"Abyssal Decor","abyssal_decor:rough_jade",12562,"Rough Jade"
"Abyssal Decor","abyssal_decor:scrimshaw_altar",12414,"Scrimshaw Altar"
"Abyssal Decor","abyssal_decor:scrimshaw_cave",12415,"Scrimshaw"
"Abyssal Decor","abyssal_decor:seabrass_bars",12618,"Seabrass Bars"
"Abyssal Decor","abyssal_decor:seabrass_bars_bottom",12883,"Seabrass Bars"
"Abyssal Decor","abyssal_decor:seabrass_bars_mid",12882,"Seabrass Bars"
"Abyssal Decor","abyssal_decor:seabrass_bars_top",12881,"Seabrass Bars"
"Abyssal Decor","abyssal_decor:seabrass_block",12600,"Block of Seabrass"
"Abyssal Decor","abyssal_decor:seabrass_button",12612,"Seabrass Button"
"Abyssal Decor","abyssal_decor:seabrass_catalyst",12622,"Seabrass Catalyst"
"Abyssal Decor","abyssal_decor:seabrass_chain",12614,"Seabrass Chain"
"Abyssal Decor","abyssal_decor:seabrass_door",12616,"Seabrass Door"
"Abyssal Decor","abyssal_decor:seabrass_ingot",12598,"Seabrass Ingot"
"Abyssal Decor","abyssal_decor:seabrass_lamp_off",12607,"Seabrass Lamp"
"Abyssal Decor","abyssal_decor:seabrass_lamp_on",12832,"Seabrass Lamp On"
"Abyssal Decor","abyssal_decor:seabrass_nugget",12599,"Seabrass Nugget"
"Abyssal Decor","abyssal_decor:seabrass_ore",12595,"Seabrass Ore"
"Abyssal Decor","abyssal_decor:seabrass_pillar",12603,"Seabrass Pillar"
"Abyssal Decor","abyssal_decor:seabrass_pressure_plate",12613,"Seabrass Pressureplate"
"Abyssal Decor","abyssal_decor:seabrass_sconce",12617,"Seabrass Sconce"
"Abyssal Decor","abyssal_decor:seabrass_slab",12609,"Seabrass Slab"
"Abyssal Decor","abyssal_decor:seabrass_stairs",12608,"Seabrass Stairs"
"Abyssal Decor","abyssal_decor:seabrass_tiles",12606,"Seabrass Tiles"
"Abyssal Decor","abyssal_decor:seabrass_trapdoor",12615,"Seabrass Trapdoor"
"Abyssal Decor","abyssal_decor:seabrass_trim",12602,"Seabrass Trim"
"Abyssal Decor","abyssal_decor:seabrass_wall",12611,"Seabrass Wall"
"Abyssal Decor","abyssal_decor:seaglass_lamp",12426,"Seaglass Lamp"
"Abyssal Decor","abyssal_decor:seaglass_lamp_on",12817,"Seaglass Lamp On"
"Abyssal Decor","abyssal_decor:serpent_eye",12582,"Serpent Eye Block"
"Abyssal Decor","abyssal_decor:serpent_flesh",12579,"Serpent Flesh Block"
"Abyssal Decor","abyssal_decor:serpent_flesh_slab",12580,"Serpent Flesh Slab"
"Abyssal Decor","abyssal_decor:serpent_scale_slab",12574,"Serpent Scale Slab"
"Abyssal Decor","abyssal_decor:serpent_scales",12573,"Serpent Scale Block"
"Abyssal Decor","abyssal_decor:serpent_skin",12575,"Serpent Skin Block"
"Abyssal Decor","abyssal_decor:serpent_small_eyes",12583,"Small Serpent Eye Block"
"Abyssal Decor","abyssal_decor:shell",12814,"Shell"
"Abyssal Decor","abyssal_decor:shell_floor",12821,"Shell Floor"
"Abyssal Decor","abyssal_decor:shell_item",12497,"Shell"
"Abyssal Decor","abyssal_decor:ship_wheel",12434,"Ship Wheel"
"Abyssal Decor","abyssal_decor:shortgills",12572,"Shortgills"
"Abyssal Decor","abyssal_decor:slump_light",12571,"Slump Light"
"Abyssal Decor","abyssal_decor:small_black_pearl_bars",12746,"Small Black Pearl Bars"
"Abyssal Decor","abyssal_decor:small_black_pearl_bars_corner",12747,"Small Black Pearl Bars Corner"
"Abyssal Decor","abyssal_decor:small_brass_bars",12620,"Small Brass Bars"
"Abyssal Decor","abyssal_decor:small_brass_bars_corner",12621,"Small Brass Bars Corner"
"Abyssal Decor","abyssal_decor:small_bronze_bars",12632,"Small Bronze Bars"
"Abyssal Decor","abyssal_decor:small_bronze_bars_corner",12633,"Small Deepbronze Bars Corner"
"Abyssal Decor","abyssal_decor:small_clean_bars_corner",12516,"Small Clean Iron Bars Corner"
"Abyssal Decor","abyssal_decor:small_clean_iron_bars",12517,"Small Clean Iron Bars"
"Abyssal Decor","abyssal_decor:small_dull_bars_corner",12531,"Small Dull Iron Bars Corner"
"Abyssal Decor","abyssal_decor:small_dull_iron_bars",12532,"Small Dull Iron Bars"
"Abyssal Decor","abyssal_decor:small_netted_eye",12585,"Netted Serpent's Eye"
"Abyssal Decor","abyssal_decor:small_pearl_bars",12488,"Small Pearl Bars"
"Abyssal Decor","abyssal_decor:small_pearl_bars_corner",12489,"Small Pearl Bars Corner"
"Abyssal Decor","abyssal_decor:small_seabrass_pipes",12605,"Small Seabrass Pipes"
"Abyssal Decor","abyssal_decor:smooth_black_pearl_block",12737,"Smooth Black Pearl Block"
"Abyssal Decor","abyssal_decor:smooth_black_pearl_slab",12739,"Smooth Black Pearl Slab"
"Abyssal Decor","abyssal_decor:smooth_black_pearl_stairs",12738,"Black Pearl Stairs"
"Abyssal Decor","abyssal_decor:smooth_black_pearl_wall",12740,"Smooth Black Pearl Wall"
"Abyssal Decor","abyssal_decor:smooth_blood_coral",12543,"Smooth Blood Coral"
"Abyssal Decor","abyssal_decor:smooth_blood_coral_slab",12556,"Smooth Blood Coral Slab"
"Abyssal Decor","abyssal_decor:smooth_blood_coral_stairs",12557,"Smooth Blood Coral Stairs"
"Abyssal Decor","abyssal_decor:smooth_blood_coral_wall",12558,"Smooth Blood Coral Wall"
"Abyssal Decor","abyssal_decor:smooth_pearl_block",12481,"Smooth Pearl Block"
"Abyssal Decor","abyssal_decor:smooth_pearl_slab",12482,"Smooth Pearl Slab"
"Abyssal Decor","abyssal_decor:smooth_pearl_stairs",12483,"Pearl Stairs"
"Abyssal Decor","abyssal_decor:smooth_pearl_wall",12484,"Smooth Pearl Wall"
"Abyssal Decor","abyssal_decor:smooth_starstone",12666,"Smooth Starstone"
"Abyssal Decor","abyssal_decor:snapleaf",12397,"Snapleaf"
"Abyssal Decor","abyssal_decor:solar_rod",12387,"Solar Rod"
"Abyssal Decor","abyssal_decor:spidercorn_crop",12792,"Spidercorn"
"Abyssal Decor","abyssal_decor:spidercorn_crop_2",12943,"Spidercorn"
"Abyssal Decor","abyssal_decor:spidercorn_crop_3",12944,"Spidercorn"
"Abyssal Decor","abyssal_decor:starfish",12428,"Starfish"
"Abyssal Decor","abyssal_decor:starfish_orange_2",12837,"Starfish"
"Abyssal Decor","abyssal_decor:starfish_pink_1",12840,"Starfish"
"Abyssal Decor","abyssal_decor:starfish_pink_2",12841,"Starfish"
"Abyssal Decor","abyssal_decor:starfish_purple_1",12838,"Starfish"
"Abyssal Decor","abyssal_decor:starfish_purple_2",12839,"Starfish"
"Abyssal Decor","abyssal_decor:starglass_block",12677,"Starglass Block"
"Abyssal Decor","abyssal_decor:starglass_pane",12678,"Starglass Pane"
"Abyssal Decor","abyssal_decor:starlight",12430,"Starlight"
"Abyssal Decor","abyssal_decor:starry_pearl_tiles",12494,"Starry Pearl Tiles"
"Abyssal Decor","abyssal_decor:starstone",12665,"Starstone"
"Abyssal Decor","abyssal_decor:starstone_pillar",12668,"Starstone Pillar"
"Abyssal Decor","abyssal_decor:starstone_tiles",12674,"Starstone Tiles"
"Abyssal Decor","abyssal_decor:stellar_rod",12388,"Stellar Rod"
"Abyssal Decor","abyssal_decor:stone_trapdoor",12513,"Stone Trapdoor"
"Abyssal Decor","abyssal_decor:stripped_ancient_birch_log",12411,"Stripped Ancient Birch Log"
"Abyssal Decor","abyssal_decor:stripped_blackwood_log",12707,"Stripped Blackwood Log"
"Abyssal Decor","abyssal_decor:stripped_cinnamon_log",12752,"Stripped Cinnamon Log"
"Abyssal Decor","abyssal_decor:stripped_cinnamon_wood",12753,"Stripped Cinnamon Wood"
"Abyssal Decor","abyssal_decor:tall_cinnamon_bush",12922,"Tall Cinnamon Bush"
"Abyssal Decor","abyssal_decor:tall_cinnamon_sapling",12923,"Tall Flowering Cinnamon Bush"
"Abyssal Decor","abyssal_decor:telescope_bottom",12440,"Telescope"
"Abyssal Decor","abyssal_decor:telescope_top",12941,"Telescope"
"Abyssal Decor","abyssal_decor:terrestrial_rod",12389,"Terrestrial Rod"
"Abyssal Decor","abyssal_decor:tube_lamp",12420,"Tube Lamp"
"Abyssal Decor","abyssal_decor:tube_lamp_90",12960,"Tube Lamp"
"Abyssal Decor","abyssal_decor:tube_lamp_on",12958,"Tube Lamp On"
"Abyssal Decor","abyssal_decor:tube_lamp_on_90",12959,"Tube Lamp On"
"Abyssal Decor","abyssal_decor:upsidedown_black_pearl_bars",12974,"Upsidedown Black Pearl Bars"
"Abyssal Decor","abyssal_decor:upsidedown_black_pearl_bars_corner",12973,"Upsidedown Black Pearl Bars Corner"
"Abyssal Decor","abyssal_decor:upsidedown_blood_coral_sconce",12905,"Blood Coral Sconce"
"Abyssal Decor","abyssal_decor:upsidedown_brass_bars",12834,"Upsidedown Brass Bars"
"Abyssal Decor","abyssal_decor:upsidedown_brass_bars_corner",12833,"Upsidedown Brass Bars Corner"
"Abyssal Decor","abyssal_decor:upsidedown_bronze_bars",12844,"Upsidedown Deepbronze Bars"
"Abyssal Decor","abyssal_decor:upsidedown_bronze_bars_corner",12843,"Upsidedown Deepbronze Bars Corner"
"Abyssal Decor","abyssal_decor:upsidedown_clean_bars",12806,"Upsidedown Clean Iron Bars"
"Abyssal Decor","abyssal_decor:upsidedown_clean_bars_corner",12804,"Upsidedown Clean Iron Bars Corner"
"Abyssal Decor","abyssal_decor:upsidedown_deepbronze_sconce",12877,"Deepbronze Sconce"
"Abyssal Decor","abyssal_decor:upsidedown_dull_bars",12807,"Upsidedown Dull Iron Bars"
"Abyssal Decor","abyssal_decor:upsidedown_dull_bars_corner",12805,"Upsidedown Clean Iron Bars Corner"
"Abyssal Decor","abyssal_decor:upsidedown_dull_iron_sconce",12875,"Dull Iron Sconce"
"Abyssal Decor","abyssal_decor:upsidedown_gold_sconce",12950,"Gold Sconce"
"Abyssal Decor","abyssal_decor:upsidedown_iron_sconce",12874,"Iron Sconce"
"Abyssal Decor","abyssal_decor:upsidedown_pearl_bars",12885,"Upsidedown Pearl Bars"
"Abyssal Decor","abyssal_decor:upsidedown_pearl_bars_corner",12884,"Upsidedown Pearl Bars Corner"
"Abyssal Decor","abyssal_decor:upsidedown_seabrass_sconce",12876,"Seabrass Sconce"
"Abyssal Decor","abyssal_decor:velvet",12586,"Velvet"
"Abyssal Decor","abyssal_decor:velvet_barrier_base",12590,"Velvet Barrier"
"Abyssal Decor","abyssal_decor:velvet_barrier_ribbon",12829,"Velvet Barrier Ribbon"
"Abyssal Decor","abyssal_decor:velvet_barrier_top",12828,"Velvet Barrier Top"
"Abyssal Decor","abyssal_decor:velvet_carpet",12588,"Velvet Carpet"
"Abyssal Decor","abyssal_decor:velvet_curtain",12592,"Velvet Curtain"
"Abyssal Decor","abyssal_decor:velvet_curtain_bottom",12831,"Velvet Curtain Bottom"
"Abyssal Decor","abyssal_decor:velvet_curtain_mid",12830,"Velvet Curtain Mid"
"Abyssal Decor","abyssal_decor:velvet_curtain_top",12846,"Velvet Curtain Top"
"Abyssal Decor","abyssal_decor:vermillion_block",12452,"Vermillion Block"
"Abyssal Decor","abyssal_decor:vermillion_pane",12453,"Vermillion Pane"
"Abyssal Decor","abyssal_decor:vertical_pearl_bars",12490,"Vertical Small Pearl Bars"
"Abyssal Decor","abyssal_decor:wall_bulb_lamp",12418,"Wall Bulb Lamp"
"Abyssal Decor","abyssal_decor:wall_bulb_lamp_lit",12826,"Wall Bulb Lamp On"
"Abyssal Decor","abyssal_decor:wall_iron_lamp",12868,"Wall Iron Lamp"
"Abyssal Decor","abyssal_decor:wall_iron_lamp_on",12869,"Wall Iron Lamp On"
"Abyssal Decor","abyssal_decor:wall_jade_lamp",12818,"Wall Jade Lamp"
"Abyssal Decor","abyssal_decor:wall_jade_lamp_on",12819,"Wall Jade Lamp On"
"Abyssal Decor","abyssal_decor:wall_quartz_lamp",12822,"Wall Quartz Lamp"
"Abyssal Decor","abyssal_decor:wall_quartz_lamp_on",12823,"Wall Quartz Lamp On"
"Abyssal Decor","abyssal_decor:wall_vines",12393,"Wall Vines"
"Abyssal Decor","abyssal_decor:wallpaper_blue",12658,"Blue Wallpaper"
"Abyssal Decor","abyssal_decor:wallpaper_cyan",12656,"Cyan Wallpaper"
"Abyssal Decor","abyssal_decor:wallpaper_light_blue",12657,"Light Blue Wallpaper"
"Abyssal Decor","abyssal_decor:wallpaper_magenta",12660,"Magenta Wallpaper"
"Abyssal Decor","abyssal_decor:wallpaper_purple",12659,"Purple Wallpaper"
"Abyssal Decor","abyssal_decor:white_pearl",12469,"White Pearl"
"Abyssal Decor","abyssal_decor:white_pearl_bar_door",12485,"White Pearl Bar Door"
"Abyssal Decor","abyssal_decor:white_pearl_bar_trapdoor",12486,"White Pearl Bar Trapdoor"
"Abyssal Decor","abyssal_decor:white_pearl_pillar",12473,"Pearl Pillar"
"Abyssal Decor","abyssal_decor:white_pearl_tiles",12491,"White Pearl Tiles"
"Abyssal Decor","abyssal_decor:white_wallpaper",12646,"White Wallpaper"
"Abyssal Decor","abyssal_decor:white_wood_button",12461,"Whitewood Button"
"Abyssal Decor","abyssal_decor:white_wood_door",12463,"Whitewood Door"
"Abyssal Decor","abyssal_decor:white_wood_fence",12466,"Whitewood Fence"
"Abyssal Decor","abyssal_decor:white_wood_fence_gate",12467,"Whitewood Fence Gate"
"Abyssal Decor","abyssal_decor:white_wood_log",12457,"Whitewood Log"
"Abyssal Decor","abyssal_decor:white_wood_planks",12458,"Whitewood Planks"
"Abyssal Decor","abyssal_decor:white_wood_planter",12468,"WhiteWood Planter"
"Abyssal Decor","abyssal_decor:white_wood_pressure_plate",12465,"Whitewood Pressure Plate"
"Abyssal Decor","abyssal_decor:white_wood_slab",12460,"Whitewood Slab"
"Abyssal Decor","abyssal_decor:white_wood_stairs",12459,"Whitewood Stairs"
"Abyssal Decor","abyssal_decor:white_wood_trapdoor",12464,"Whitewood Trapdoor"
"Abyssal Decor","abyssal_decor:white_wood_trim",12462,"Whitewood Trim"
"Abyssal Decor","abyssal_decor:white_wood_wood",12456,"Whitewood Wood"
"Abyssal Decor","abyssal_decor:wisteria_elder_bottom",12892,"Wisteria Elder Wall Bottom"
"Abyssal Decor","abyssal_decor:wisteria_elder_mid",12891,"Wisteria Elder Wall Mid"
"Abyssal Decor","abyssal_decor:wisteria_elder_petals",12408,"Elder Wisteria Petals"
"Abyssal Decor","abyssal_decor:wisteria_elder_wall",12406,"Elder Wisteria"
"Abyssal Decor","abyssal_decor:wisteria_leaves_elder",12409,"Elder Wisteria Leaves"
"Abyssal Decor","abyssal_decor:wisteria_purple_bottom",12890,"Wisteria Purple Wall Bottom"
"Abyssal Decor","abyssal_decor:wisteria_purple_petals",12407,"Wisteria Petals"
"Abyssal Decor","abyssal_decor:wisteria_purple_wall",12405,"Wisteria"
"Abyssal Decor","abyssal_decor:wisteria_purple_wall_mid",12889,"Wisteria Purple Wall Mid"
"Abyssal Decor","abyssal_decor:wood_support",12433,"Wood Support"
"Abyssal Decor","abyssal_decor:wood_support_centered",12967,"Centered Wood Support"
"Abyssal Decor","abyssal_decor:wooden_dragon_head",12435,"Wooden Dragon Head"
"Abyssal Decor","abyssal_decor:wooden_frog",12436,"Wooden Frog"
"Abyssal Decor","abyssal_decor:wool_curtain",12593,"Wool Curtain"
"Abyssal Decor","abyssal_decor:wool_curtain_bottom",12894,"Wool Curtain Bottom"
"Abyssal Decor","abyssal_decor:wool_curtain_mid",12893,"Wool Curtain Mid"
"Abyssal Decor","abyssal_decor:wool_curtain_top",12895,"Wool Curtain Top"
"Abyssal Decor","abyssal_decor:yellow_wallpaper",12653,"Yellow Wallpaper"
"Ad Astra","ad_astra:aeronos_cap",16140,"Aeronos Cap"
"Ad Astra","ad_astra:aeronos_chest",16148,"Aeronos Chest"
"Ad Astra","ad_astra:aeronos_door",16149,"Aeronos Door"
